,country,cdn,values
51130,KW,amazonCloudfront,150.6315
51131,KW,amazonCloudfront,148.013875
51132,KW,amazonCloudfront,148.464084
51133,KW,amazonCloudfront,149.212666
51134,KW,amazonCloudfront,147.967417
51135,KW,amazonCloudfront,147.638583
51136,KW,amazonCloudfront,155.056916
51137,KW,amazonCloudfront,148.463334
51138,KW,amazonCloudfront,148.805792
51139,KW,amazonCloudfront,161.403917
51140,KW,amazonCloudfront,156.684792
51141,KW,amazonCloudfront,158.292291
51142,KW,amazonCloudfront,149.133875
51143,KW,amazonCloudfront,151.125583
51144,KW,amazonCloudfront,149.555917
51145,KW,amazonCloudfront,149.323
51146,KW,amazonCloudfront,147.94275
51147,KW,amazonCloudfront,147.194833
51148,KW,amazonCloudfront,150.193292
51149,KW,amazonCloudfront,148.018501
51150,KW,amazonCloudfront,147.971708
51151,KW,amazonCloudfront,143.832959
51152,KW,amazonCloudfront,143.496375
51153,KW,amazonCloudfront,144.095791
51154,KW,amazonCloudfront,144.821459
51155,KW,amazonCloudfront,144.310541
51156,KW,amazonCloudfront,144.360167
51157,KW,amazonCloudfront,144.451625
51158,KW,amazonCloudfront,143.585125
51159,KW,amazonCloudfront,143.623291
51160,KW,amazonCloudfront,144.585083
51161,KW,amazonCloudfront,143.844666
51162,KW,amazonCloudfront,150.381041
51163,KW,amazonCloudfront,144.216209
51164,KW,amazonCloudfront,144.16525
51165,KW,amazonCloudfront,144.524708
51166,KW,amazonCloudfront,144.099708
51167,KW,amazonCloudfront,144.090041
51168,KW,amazonCloudfront,144.416709
51169,KW,amazonCloudfront,144.30975
51170,KW,amazonCloudfront,144.463959
51171,KW,amazonCloudfront,144.252209
51172,KW,amazonCloudfront,144.810958
51173,KW,amazonCloudfront,144.547583
51174,KW,amazonCloudfront,143.93225
51175,KW,amazonCloudfront,144.387583
51176,KW,amazonCloudfront,172.325209
51177,KW,amazonCloudfront,175.274
51178,KW,amazonCloudfront,169.966042
51179,KW,amazonCloudfront,167.565417
51180,KW,amazonCloudfront,151.068167
51181,KW,amazonCloudfront,154.406167
51182,KW,amazonCloudfront,174.006208
51183,KW,amazonCloudfront,144.028042
51184,KW,amazonCloudfront,158.293416
51185,KW,amazonCloudfront,144.669791
51186,KW,amazonCloudfront,143.919376
51187,KW,amazonCloudfront,144.523584
51188,KW,amazonCloudfront,179.64375
51189,KW,amazonCloudfront,144.857458
51190,KW,amazonCloudfront,144.677125
51191,KW,amazonCloudfront,144.27425
51192,KW,amazonCloudfront,144.545375
51193,KW,amazonCloudfront,144.141916
51194,KW,amazonCloudfront,144.228625
51195,KW,amazonCloudfront,144.718042
51196,KW,amazonCloudfront,144.937333
51197,KW,amazonCloudfront,144.52825
51198,KW,amazonCloudfront,169.224125
51199,KW,amazonCloudfront,148.433125
51200,KW,amazonCloudfront,170.19
51201,KW,amazonCloudfront,196.490583
51202,KW,amazonCloudfront,194.505292
51203,KW,amazonCloudfront,195.477584
51204,KW,amazonCloudfront,144.595292
51205,KW,amazonCloudfront,144.28475
51206,KW,amazonCloudfront,144.206542
51207,KW,amazonCloudfront,144.9465
51208,KW,amazonCloudfront,143.962916
51209,KW,amazonCloudfront,143.981791
51210,KW,amazonCloudfront,144.51625
51211,KW,amazonCloudfront,144.438416
51212,KW,amazonCloudfront,144.580583
51213,KW,amazonCloudfront,174.346875
51214,KW,amazonCloudfront,154.039083
51215,KW,amazonCloudfront,161.526625
51216,KW,amazonCloudfront,143.684667
51217,KW,amazonCloudfront,144.139958
51218,KW,amazonCloudfront,143.9995
51219,KW,amazonCloudfront,144.236125
51220,KW,amazonCloudfront,144.18475
51221,KW,amazonCloudfront,143.949
51222,KW,amazonCloudfront,145.121625
51223,KW,amazonCloudfront,143.573042
51224,KW,amazonCloudfront,144.905333
51225,KW,amazonCloudfront,144.167667
51226,KW,amazonCloudfront,144.030917
51227,KW,amazonCloudfront,144.179708
51228,KW,amazonCloudfront,144.212042
51229,KW,amazonCloudfront,144.234
51230,KW,amazonCloudfront,144.885042
51231,KW,amazonCloudfront,144.364209
51232,KW,amazonCloudfront,144.527958
51233,KW,amazonCloudfront,144.483791
51234,KW,amazonCloudfront,144.757041
51235,KW,amazonCloudfront,144.33775
51236,KW,amazonCloudfront,144.325875
51237,KW,amazonCloudfront,144.437042
51238,KW,amazonCloudfront,144.190084
51239,KW,amazonCloudfront,144.262042
51240,KW,amazonCloudfront,157.576209
51241,KW,amazonCloudfront,148.011083
51242,KW,amazonCloudfront,147.986416
51243,KW,amazonCloudfront,144.565375
51244,KW,amazonCloudfront,144.068375
51245,KW,amazonCloudfront,144.157333
51246,KW,amazonCloudfront,173.106459
51247,KW,amazonCloudfront,169.319833
51248,KW,amazonCloudfront,172.651334
51249,KW,amazonCloudfront,144.266083
51250,KW,amazonCloudfront,152.44325
51251,KW,amazonCloudfront,153.481417
51252,KW,amazonCloudfront,144.581333
51253,KW,amazonCloudfront,144.291584
51254,KW,amazonCloudfront,144.008958
51255,KW,amazonCloudfront,144.862875
51256,KW,amazonCloudfront,144.196042
51257,KW,amazonCloudfront,144.188709
51258,KW,amazonCloudfront,144.394375
51259,KW,amazonCloudfront,171.289834
51260,KW,amazonCloudfront,144.272625
51261,KW,amazonCloudfront,144.530125
51262,KW,amazonCloudfront,143.914167
51263,KW,amazonCloudfront,163.949
51264,KW,amazonCloudfront,143.690917
51265,KW,amazonCloudfront,144.326334
51266,KW,amazonCloudfront,144.708542
51267,KW,amazonCloudfront,144.466458
51268,KW,amazonCloudfront,144.389375
51269,KW,amazonCloudfront,144.44125
51270,KW,amazonCloudfront,163.390667
51271,KW,amazonCloudfront,162.92125
51272,KW,amazonCloudfront,163.170708
51273,KW,amazonCloudfront,213.641209
51274,KW,amazonCloudfront,241.093416
51275,KW,amazonCloudfront,232.83125
51276,KW,amazonCloudfront,132.215292
51277,KW,amazonCloudfront,132.019666
51278,KW,amazonCloudfront,132.3175
51279,KW,amazonCloudfront,132.522458
51280,KW,amazonCloudfront,132.166333
51281,KW,amazonCloudfront,132.03625
51282,KW,amazonCloudfront,155.625542
51283,KW,amazonCloudfront,144.192375
51284,KW,amazonCloudfront,143.909125
51285,KW,amazonCloudfront,144.360708
51286,KW,amazonCloudfront,144.276708
51287,KW,amazonCloudfront,143.804833
51288,KW,amazonCloudfront,143.921875
51289,KW,amazonCloudfront,144.23775
51290,KW,amazonCloudfront,144.7385
51291,KW,amazonCloudfront,144.391792
51292,KW,amazonCloudfront,144.029125
51293,KW,amazonCloudfront,144.303875
51294,KW,amazonCloudfront,146.082542
51295,KW,amazonCloudfront,144.179792
51296,KW,amazonCloudfront,144.592626
51297,KW,amazonCloudfront,163.949126
51298,KW,amazonCloudfront,152.79225
51299,KW,amazonCloudfront,151.942208
51300,KW,amazonCloudfront,152.4605
51301,KW,amazonCloudfront,152.583625
51302,KW,amazonCloudfront,153.082375
51303,KW,amazonCloudfront,144.452958
51304,KW,amazonCloudfront,144.363375
51305,KW,amazonCloudfront,143.951041
51306,KW,amazonCloudfront,144.787833
51307,KW,amazonCloudfront,144.795375
51308,KW,amazonCloudfront,144.147209
51309,KW,amazonCloudfront,144.653417
51310,KW,amazonCloudfront,144.42375
51311,KW,amazonCloudfront,144.355416
51312,KW,amazonCloudfront,144.623125
51313,KW,amazonCloudfront,144.762417
51314,KW,amazonCloudfront,144.457083
51315,KW,amazonCloudfront,143.991167
51316,KW,amazonCloudfront,144.347791
51317,KW,amazonCloudfront,144.301209
51318,KW,amazonCloudfront,145.722125
51319,KW,amazonCloudfront,151.705125
51320,KW,amazonCloudfront,161.21975
51321,KW,amazonCloudfront,145.0105
51322,KW,amazonCloudfront,144.869125
51323,KW,amazonCloudfront,144.968625
51324,KW,amazonCloudfront,144.963
51325,KW,amazonCloudfront,144.946916
51326,KW,amazonCloudfront,144.818709
51327,KW,amazonCloudfront,144.987
51328,KW,amazonCloudfront,144.707958
51329,KW,amazonCloudfront,160.813125
51330,KW,amazonCloudfront,144.325208
51331,KW,amazonCloudfront,144.749291
51332,KW,amazonCloudfront,145.806167
51333,KW,amazonCloudfront,145.181167
51334,KW,amazonCloudfront,145.514542
51335,KW,amazonCloudfront,144.815001
51336,KW,amazonCloudfront,144.400041
51337,KW,amazonCloudfront,145.021458
51338,KW,amazonCloudfront,144.7275
51339,KW,amazonCloudfront,144.480875
51340,KW,amazonCloudfront,144.584001
51341,KW,amazonCloudfront,267.072041
51342,KW,amazonCloudfront,266.194042
51343,KW,amazonCloudfront,265.808834
51344,KW,amazonCloudfront,266.23375
51345,KW,amazonCloudfront,265.587375
51346,KW,amazonCloudfront,265.552208
51347,KW,amazonCloudfront,277.625334
51348,KW,amazonCloudfront,278.39725
51349,KW,amazonCloudfront,277.006667
51350,KW,amazonCloudfront,281.386083
51351,KW,amazonCloudfront,276.937792
51352,KW,amazonCloudfront,276.57225
51353,KW,amazonCloudfront,276.848833
51354,KW,amazonCloudfront,275.310959
51355,KW,amazonCloudfront,275.256208
51356,KW,amazonCloudfront,279.687375
51357,KW,amazonCloudfront,278.441125
51358,KW,amazonCloudfront,279.416459
51359,KW,amazonCloudfront,265.817375
51360,KW,amazonCloudfront,264.452417
51361,KW,amazonCloudfront,266.291167
51362,KW,amazonCloudfront,274.148417
51363,KW,amazonCloudfront,271.981209
51364,KW,amazonCloudfront,271.395208
51365,KW,amazonCloudfront,275.441542
51366,KW,amazonCloudfront,272.77
51367,KW,amazonCloudfront,271.782375
51368,KW,amazonCloudfront,273.265542
51369,KW,amazonCloudfront,272.265167
51370,KW,amazonCloudfront,272.078833
51371,KW,amazonCloudfront,277.025917
51372,KW,amazonCloudfront,274.164792
51373,KW,amazonCloudfront,272.456959
51374,KW,amazonCloudfront,273.825792
51375,KW,amazonCloudfront,274.874875
51376,KW,amazonCloudfront,288.694083
51377,KW,amazonCloudfront,283.847458
51378,KW,amazonCloudfront,282.113583
51379,KW,amazonCloudfront,282.378583
51380,KW,amazonCloudfront,283.604916
51381,KW,amazonCloudfront,281.025709
51382,KW,amazonCloudfront,280.87175
51383,KW,amazonCloudfront,276.162042
51384,KW,amazonCloudfront,282.241958
51385,KW,amazonCloudfront,287.330917
51386,KW,amazonCloudfront,275.691708
51387,KW,amazonCloudfront,271.105792
51388,KW,amazonCloudfront,274.162375
51389,KW,amazonCloudfront,274.225584
51390,KW,amazonCloudfront,270.744916
51391,KW,amazonCloudfront,271.582
51392,KW,amazonCloudfront,283.871125
51393,KW,amazonCloudfront,281.103833
51394,KW,amazonCloudfront,280.63925
51395,KW,amazonCloudfront,285.937959
51396,KW,amazonCloudfront,280.691792
51397,KW,amazonCloudfront,281.177166
51398,KW,amazonCloudfront,150.490541
51399,KW,amazonCloudfront,149.316416
51400,KW,amazonCloudfront,149.037625
51401,KW,amazonCloudfront,143.559833
51402,KW,amazonCloudfront,142.683792
51403,KW,amazonCloudfront,143.739125
51404,KW,amazonCloudfront,144.115875
51405,KW,amazonCloudfront,142.547625
51406,KW,amazonCloudfront,142.541625
51407,KW,amazonCloudfront,144.167791
51408,KW,amazonCloudfront,142.75775
51409,KW,amazonCloudfront,142.328708
51410,KW,amazonCloudfront,173.0645
51411,KW,amazonCloudfront,142.501251
51412,KW,amazonCloudfront,143.111167
51413,KW,amazonCloudfront,143.483667
51414,KW,amazonCloudfront,142.520375
51415,KW,amazonCloudfront,142.312792
51416,KW,amazonCloudfront,143.537333
51417,KW,amazonCloudfront,143.017583
51418,KW,amazonCloudfront,142.502792
51419,KW,amazonCloudfront,143.2775
51420,KW,amazonCloudfront,142.128708
51421,KW,amazonCloudfront,142.44225
51422,KW,amazonCloudfront,143.819
51423,KW,amazonCloudfront,142.724334
51424,KW,amazonCloudfront,144.056375
51425,KW,amazonCloudfront,174.096542
51426,KW,amazonCloudfront,167.137501
51427,KW,amazonCloudfront,171.679209
51428,KW,amazonCloudfront,149.962958
51429,KW,amazonCloudfront,150.488417
51430,KW,amazonCloudfront,168.46
51431,KW,amazonCloudfront,140.81325
51432,KW,amazonCloudfront,138.987792
51433,KW,amazonCloudfront,139.053709
51434,KW,amazonCloudfront,175.702667
51435,KW,amazonCloudfront,143.156791
51436,KW,amazonCloudfront,140.040166
51437,KW,amazonCloudfront,138.605333
51438,KW,amazonCloudfront,138.91675
51439,KW,amazonCloudfront,140.755625
51440,KW,amazonCloudfront,138.843167
51441,KW,amazonCloudfront,138.662583
51442,KW,amazonCloudfront,139.354875
51443,KW,amazonCloudfront,138.048459
51444,KW,amazonCloudfront,138.733751
51445,KW,amazonCloudfront,140.502041
51446,KW,amazonCloudfront,142.921666
51447,KW,amazonCloudfront,140.398292
51448,KW,amazonCloudfront,189.825126
51449,KW,amazonCloudfront,194.028583
51450,KW,amazonCloudfront,191.878666
51451,KW,amazonCloudfront,143.841417
51452,KW,amazonCloudfront,143.160667
51453,KW,amazonCloudfront,142.185
51454,KW,amazonCloudfront,143.529417
51455,KW,amazonCloudfront,142.520667
51456,KW,amazonCloudfront,142.338
51457,KW,amazonCloudfront,144.078792
51458,KW,amazonCloudfront,142.853875
51459,KW,amazonCloudfront,142.749625
51460,KW,amazonCloudfront,145.573167
51461,KW,amazonCloudfront,157.043917
51462,KW,amazonCloudfront,169.760708
51463,KW,amazonCloudfront,143.191958
51464,KW,amazonCloudfront,142.4845
51465,KW,amazonCloudfront,143.4285
51466,KW,amazonCloudfront,144.177625
51467,KW,amazonCloudfront,142.599167
51468,KW,amazonCloudfront,142.916042
51469,KW,amazonCloudfront,143.3565
51470,KW,amazonCloudfront,142.797209
51471,KW,amazonCloudfront,143.028792
51472,KW,amazonCloudfront,144.162334
51473,KW,amazonCloudfront,142.56925
51474,KW,amazonCloudfront,142.482458
51475,KW,amazonCloudfront,143.468083
51476,KW,amazonCloudfront,142.670375
51477,KW,amazonCloudfront,142.512208
51478,KW,amazonCloudfront,144.447167
51479,KW,amazonCloudfront,142.673875
51480,KW,amazonCloudfront,143.579625
51481,KW,amazonCloudfront,143.542375
51482,KW,amazonCloudfront,143.000083
51483,KW,amazonCloudfront,143.446126
51484,KW,amazonCloudfront,143.687833
51485,KW,amazonCloudfront,143.196792
51486,KW,amazonCloudfront,143.362709
51487,KW,amazonCloudfront,143.363958
51488,KW,amazonCloudfront,143.1715
51489,KW,amazonCloudfront,144.819708
51490,KW,amazonCloudfront,144.070375
51491,KW,amazonCloudfront,142.558
51492,KW,amazonCloudfront,142.891875
51493,KW,amazonCloudfront,170.863042
51494,KW,amazonCloudfront,143.155792
51495,KW,amazonCloudfront,140.70475
51496,KW,amazonCloudfront,168.317875
51497,KW,amazonCloudfront,165.923125
51498,KW,amazonCloudfront,175.098625
51499,KW,amazonCloudfront,141.842542
51500,KW,amazonCloudfront,141.284167
51501,KW,amazonCloudfront,141.3055
51502,KW,amazonCloudfront,148.358042
51503,KW,amazonCloudfront,147.892917
51504,KW,amazonCloudfront,147.691375
51505,KW,amazonCloudfront,149.595041
51506,KW,amazonCloudfront,147.808083
51507,KW,amazonCloudfront,147.798
51508,KW,amazonCloudfront,148.544916
51509,KW,amazonCloudfront,148.09025
51510,KW,amazonCloudfront,148.145417
51511,KW,amazonCloudfront,169.711001
51512,KW,amazonCloudfront,148.487625
51513,KW,amazonCloudfront,147.691125
51514,KW,amazonCloudfront,149.659708
51515,KW,amazonCloudfront,147.941
51516,KW,amazonCloudfront,148.527667
51517,KW,amazonCloudfront,148.638417
51518,KW,amazonCloudfront,148.124792
51519,KW,amazonCloudfront,148.4955
51520,KW,amazonCloudfront,206.1105
51521,KW,amazonCloudfront,227.654875
51522,KW,amazonCloudfront,228.350042
51523,KW,amazonCloudfront,136.977875
51524,KW,amazonCloudfront,136.221708
51525,KW,amazonCloudfront,135.893875
51526,KW,amazonCloudfront,137.181834
51527,KW,amazonCloudfront,136.343376
51528,KW,amazonCloudfront,135.807791
51529,KW,amazonCloudfront,148.724333
51530,KW,amazonCloudfront,160.002292
51531,KW,amazonCloudfront,147.9915
51532,KW,amazonCloudfront,148.302166
51533,KW,amazonCloudfront,147.752125
51534,KW,amazonCloudfront,147.726667
51535,KW,amazonCloudfront,151.741583
51536,KW,amazonCloudfront,181.03475
51537,KW,amazonCloudfront,147.812125
51538,KW,amazonCloudfront,150.215042
51539,KW,amazonCloudfront,147.93625
51540,KW,amazonCloudfront,147.885208
51541,KW,amazonCloudfront,166.946417
51542,KW,amazonCloudfront,149.265875
51543,KW,amazonCloudfront,149.204167
51544,KW,amazonCloudfront,148.197375
51545,KW,amazonCloudfront,148.711125
51546,KW,amazonCloudfront,148.275375
51547,KW,amazonCloudfront,148.33825
51548,KW,amazonCloudfront,148.807583
51549,KW,amazonCloudfront,148.249375
51550,KW,amazonCloudfront,148.174292
51551,KW,amazonCloudfront,148.962959
51552,KW,amazonCloudfront,147.897041
51553,KW,amazonCloudfront,148.22975
51554,KW,amazonCloudfront,149.123334
51555,KW,amazonCloudfront,148.316208
51556,KW,amazonCloudfront,148.34
51557,KW,amazonCloudfront,154.676125
51558,KW,amazonCloudfront,148.075333
51559,KW,amazonCloudfront,148.63525
51560,KW,amazonCloudfront,147.911167
51561,KW,amazonCloudfront,143.7695
51562,KW,amazonCloudfront,144.624876
51563,KW,amazonCloudfront,149.35825
51564,KW,amazonCloudfront,143.652834
51565,KW,amazonCloudfront,176.799334
51566,KW,amazonCloudfront,145.028042
51567,KW,amazonCloudfront,143.779334
51568,KW,amazonCloudfront,143.983542
51569,KW,amazonCloudfront,135.570292
51570,KW,amazonCloudfront,134.399917
51571,KW,amazonCloudfront,132.3295
51572,KW,amazonCloudfront,143.929583
51573,KW,amazonCloudfront,140.1265
51574,KW,amazonCloudfront,140.527792
51575,KW,amazonCloudfront,144.035292
51576,KW,amazonCloudfront,140.609583
51577,KW,amazonCloudfront,140.047542
51578,KW,amazonCloudfront,141.265042
51579,KW,amazonCloudfront,141.549875
51580,KW,amazonCloudfront,140.012083
51581,KW,amazonCloudfront,141.446709
51582,KW,amazonCloudfront,140.467375
51583,KW,amazonCloudfront,145.5145
51584,KW,amazonCloudfront,142.208375
51585,KW,amazonCloudfront,140.476708
51586,KW,amazonCloudfront,140.052458
51587,KW,amazonCloudfront,269.032959
51588,KW,amazonCloudfront,269.762916
51589,KW,amazonCloudfront,268.100959
51590,KW,amazonCloudfront,272.235209
51591,KW,amazonCloudfront,268.794792
51592,KW,amazonCloudfront,268.853042
51593,KW,amazonCloudfront,290.029625
51594,KW,amazonCloudfront,289.863542
51595,KW,amazonCloudfront,286.862416
51596,KW,amazonCloudfront,293.548792
51597,KW,amazonCloudfront,288.62175
51598,KW,amazonCloudfront,284.033417
51599,KW,amazonCloudfront,284.915376
51600,KW,amazonCloudfront,286.735334
51601,KW,amazonCloudfront,283.195041
51602,KW,amazonCloudfront,288.415958
51603,KW,amazonCloudfront,287.532
51604,KW,amazonCloudfront,286.923125
51605,KW,amazonCloudfront,278.489166
51606,KW,amazonCloudfront,277.370416
51607,KW,amazonCloudfront,301.084417
51608,KW,amazonCloudfront,267.510834
51609,KW,amazonCloudfront,263.777792
51610,KW,amazonCloudfront,271.359334
51611,KW,amazonCloudfront,267.728084
51612,KW,amazonCloudfront,264.954667
51613,KW,amazonCloudfront,265.025083
51614,KW,amazonCloudfront,267.3165
51615,KW,amazonCloudfront,264.741292
51616,KW,amazonCloudfront,264.777292
51617,KW,amazonCloudfront,272.701625
51618,KW,amazonCloudfront,273.782666
51619,KW,amazonCloudfront,269.621583
51620,KW,amazonCloudfront,276.144834
51621,KW,amazonCloudfront,273.352166
51622,KW,amazonCloudfront,274.228292
51623,KW,amazonCloudfront,278.503167
51624,KW,amazonCloudfront,276.628125
51625,KW,amazonCloudfront,276.383375
51626,KW,amazonCloudfront,278.278917
51627,KW,amazonCloudfront,277.363209
51628,KW,amazonCloudfront,276.496833
51629,KW,amazonCloudfront,263.729417
51630,KW,amazonCloudfront,261.617958
51631,KW,amazonCloudfront,274.720584
51632,KW,amazonCloudfront,284.232292
51633,KW,amazonCloudfront,274.094042
51634,KW,amazonCloudfront,276.837084
51635,KW,amazonCloudfront,274.359333
51636,KW,amazonCloudfront,271.739958
51637,KW,amazonCloudfront,274.001667
51638,KW,amazonCloudfront,284.009583
51639,KW,amazonCloudfront,280.349667
51640,KW,amazonCloudfront,280.011583
51641,KW,amazonCloudfront,281.83925
51642,KW,amazonCloudfront,282.041542
51643,KW,amazonCloudfront,280.018167
51644,KW,amazonCloudfront,123.524416
51645,KW,amazonCloudfront,122.031084
51646,KW,amazonCloudfront,122.549208
51647,KW,amazonCloudfront,137.710834
51648,KW,amazonCloudfront,136.181417
51649,KW,amazonCloudfront,137.176166
51650,KW,amazonCloudfront,137.545167
51651,KW,amazonCloudfront,135.674542
51652,KW,amazonCloudfront,136.165417
51653,KW,amazonCloudfront,137.053333
51654,KW,amazonCloudfront,136.993084
51655,KW,amazonCloudfront,138.721416
51656,KW,amazonCloudfront,152.494792
51657,KW,amazonCloudfront,135.863125
51658,KW,amazonCloudfront,136.323666
51659,KW,amazonCloudfront,135.991666
51660,KW,amazonCloudfront,135.830125
51661,KW,amazonCloudfront,136.038708
51662,KW,amazonCloudfront,138.047167
51663,KW,amazonCloudfront,136.480834
51664,KW,amazonCloudfront,136.051791
51665,KW,amazonCloudfront,136.25175
51666,KW,amazonCloudfront,135.873333
51667,KW,amazonCloudfront,135.848167
51668,KW,amazonCloudfront,168.027167
51669,KW,amazonCloudfront,143.393709
51670,KW,amazonCloudfront,138.931791
51671,KW,amazonCloudfront,151.740375
51672,KW,amazonCloudfront,156.572417
51673,KW,amazonCloudfront,137.666834
51674,KW,amazonCloudfront,146.833834
51675,KW,amazonCloudfront,143.916958
51676,KW,amazonCloudfront,135.229209
51677,KW,amazonCloudfront,133.121583
51678,KW,amazonCloudfront,132.884666
51679,KW,amazonCloudfront,135.760791
51680,KW,amazonCloudfront,133.609708
51681,KW,amazonCloudfront,135.762375
51682,KW,amazonCloudfront,133.860916
51683,KW,amazonCloudfront,147.737834
51684,KW,amazonCloudfront,132.619917
51685,KW,amazonCloudfront,133.268875
51686,KW,amazonCloudfront,133.02575
51687,KW,amazonCloudfront,132.706083
51688,KW,amazonCloudfront,133.058959
51689,KW,amazonCloudfront,132.296833
51690,KW,amazonCloudfront,133.42875
51691,KW,amazonCloudfront,143.603833
51692,KW,amazonCloudfront,192.119625
51693,KW,amazonCloudfront,194.458
51694,KW,amazonCloudfront,193.626417
51695,KW,amazonCloudfront,138.46425
51696,KW,amazonCloudfront,136.605376
51697,KW,amazonCloudfront,136.0865
51698,KW,amazonCloudfront,137.401792
51699,KW,amazonCloudfront,136.238167
51700,KW,amazonCloudfront,135.988292
51701,KW,amazonCloudfront,137.517166
51702,KW,amazonCloudfront,150.693583
51703,KW,amazonCloudfront,136.337542
51704,KW,amazonCloudfront,137.7475
51705,KW,amazonCloudfront,136.826083
51706,KW,amazonCloudfront,137.416416
51707,KW,amazonCloudfront,136.393417
51708,KW,amazonCloudfront,136.350458
51709,KW,amazonCloudfront,138.218542
51710,KW,amazonCloudfront,136.240833
51711,KW,amazonCloudfront,136.101542
51712,KW,amazonCloudfront,138.95325
51713,KW,amazonCloudfront,137.368042
51714,KW,amazonCloudfront,136.88025
51715,KW,amazonCloudfront,136.511041
51716,KW,amazonCloudfront,136.342626
51717,KW,amazonCloudfront,136.09275
51718,KW,amazonCloudfront,138.402417
51719,KW,amazonCloudfront,136.261959
51720,KW,amazonCloudfront,136.712208
51721,KW,amazonCloudfront,137.453416
51722,KW,amazonCloudfront,136.553083
51723,KW,amazonCloudfront,136.121417
51724,KW,amazonCloudfront,137.657958
51725,KW,amazonCloudfront,136.369375
51726,KW,amazonCloudfront,136.413125
51727,KW,amazonCloudfront,137.043042
51728,KW,amazonCloudfront,136.429334
51729,KW,amazonCloudfront,136.78625
51730,KW,amazonCloudfront,137.113209
51731,KW,amazonCloudfront,136.472125
51732,KW,amazonCloudfront,136.886959
51733,KW,amazonCloudfront,138.421792
51734,KW,amazonCloudfront,136.486583
51735,KW,amazonCloudfront,136.153875
51736,KW,amazonCloudfront,163.316667
51737,KW,amazonCloudfront,162.639459
51738,KW,amazonCloudfront,159.717625
51739,KW,amazonCloudfront,135.06725
51740,KW,amazonCloudfront,148.944542
51741,KW,amazonCloudfront,162.991542
51742,KW,amazonCloudfront,135.455291
51743,KW,amazonCloudfront,134.270416
51744,KW,amazonCloudfront,134.931333
51745,KW,amazonCloudfront,144.669416
51746,KW,amazonCloudfront,141.751917
51747,KW,amazonCloudfront,141.395834
51748,KW,amazonCloudfront,144.139833
51749,KW,amazonCloudfront,141.346166
51750,KW,amazonCloudfront,141.555709
51751,KW,amazonCloudfront,143.399209
51752,KW,amazonCloudfront,162.320125
51753,KW,amazonCloudfront,171.436917
51754,KW,amazonCloudfront,143.063126
51755,KW,amazonCloudfront,171.116625
51756,KW,amazonCloudfront,141.644
51757,KW,amazonCloudfront,143.568625
51758,KW,amazonCloudfront,141.981041
51759,KW,amazonCloudfront,142.210625
51760,KW,amazonCloudfront,144.640042
51761,KW,amazonCloudfront,141.347875
51762,KW,amazonCloudfront,141.726501
51763,KW,amazonCloudfront,205.207958
51764,KW,amazonCloudfront,219.52875
51765,KW,amazonCloudfront,221.282792
51766,KW,amazonCloudfront,130.20925
51767,KW,amazonCloudfront,129.494334
51768,KW,amazonCloudfront,129.5165
51769,KW,amazonCloudfront,129.856833
51770,KW,amazonCloudfront,128.203667
51771,KW,amazonCloudfront,128.303
51772,KW,amazonCloudfront,142.902376
51773,KW,amazonCloudfront,141.599042
51774,KW,amazonCloudfront,141.367084
51775,KW,amazonCloudfront,142.8075
51776,KW,amazonCloudfront,141.794459
51777,KW,amazonCloudfront,141.664833
51778,KW,amazonCloudfront,142.856083
51779,KW,amazonCloudfront,142.179208
51780,KW,amazonCloudfront,169.154583
51781,KW,amazonCloudfront,142.512041
51782,KW,amazonCloudfront,141.217208
51783,KW,amazonCloudfront,141.19775
51784,KW,amazonCloudfront,145.904958
51785,KW,amazonCloudfront,157.159083
51786,KW,amazonCloudfront,143.144958
51787,KW,amazonCloudfront,142.281292
51788,KW,amazonCloudfront,143.891125
51789,KW,amazonCloudfront,141.496875
51790,KW,amazonCloudfront,141.678333
51791,KW,amazonCloudfront,142.380792
51792,KW,amazonCloudfront,141.796125
51793,KW,amazonCloudfront,141.931876
51794,KW,amazonCloudfront,167.630334
51795,KW,amazonCloudfront,142.262209
51796,KW,amazonCloudfront,146.388042
51797,KW,amazonCloudfront,142.193042
51798,KW,amazonCloudfront,141.7725
51799,KW,amazonCloudfront,142.128126
51800,KW,amazonCloudfront,142.352542
51801,KW,amazonCloudfront,141.72525
51802,KW,amazonCloudfront,142.387833
51803,KW,amazonCloudfront,149.074625
51804,KW,amazonCloudfront,148.579625
51805,KW,amazonCloudfront,148.236084
51806,KW,amazonCloudfront,165.522375
51807,KW,amazonCloudfront,149.689583
51808,KW,amazonCloudfront,150.864083
51809,KW,amazonCloudfront,149.153292
51810,KW,amazonCloudfront,148.764084
51811,KW,amazonCloudfront,151.635125
51812,KW,amazonCloudfront,140.221334
51813,KW,amazonCloudfront,137.876125
51814,KW,amazonCloudfront,137.971959
51815,KW,amazonCloudfront,145.731125
51816,KW,amazonCloudfront,144.942208
51817,KW,amazonCloudfront,144.574417
51818,KW,amazonCloudfront,145.591958
51819,KW,amazonCloudfront,145.063834
51820,KW,amazonCloudfront,144.9665
51821,KW,amazonCloudfront,145.127542
51822,KW,amazonCloudfront,144.989542
51823,KW,amazonCloudfront,144.85825
51824,KW,amazonCloudfront,145.482125
51825,KW,amazonCloudfront,144.764791
51826,KW,amazonCloudfront,148.904084
51827,KW,amazonCloudfront,145.253834
51828,KW,amazonCloudfront,145.132917
51829,KW,azure,134.934125
51830,KW,azure,134.1265
